# Code generated by cmd/gen-cities from GeoNames cities15000 (CC-BY 4.0). DO NOT EDIT.
# Regenerate with `make gen-cities`. Columns: canonical-name<TAB>country<TAB>alias|alias|...
Cung Kiệm	vn	cung kiem|cung kiệm
Fili	ru	fili|фили
Hajiawa	iq	hajiawa
Khewra	pk	khewra
Rikaze	cn	gigatze|hsi-ko-tzu|hsi-ko-tzü|jih-k'a-tse|jih-k'e-tze|jih-k'o-tse|jih-k’a-tse|jih-k’e-tze|jih-k’o-tse|ri ka ze|ri ka ze shi|rikaze|samdruptse|samudouputsue qu|samzhubze|samzhubze district|samzhubzê|samzhubzê district|sang zhu zi qu|sh'i-ka-tse|shigadze|shigatse|shigatsé|shigatze|sh’i-ka-tse|siketze|ssangjujjeu gu|xigaze|xigazê|zhikatse|шигадзе
Sha Tin Wai	hk	sha tian|sha tian wei|sha tin|sha tin wai|shatian|shatianwei|shatjan'vehj|шатяньвэй
Ughelli	ng	ughelli
Dorsten	de	doessen|dorsten|duo si teng|dwrstn|dössen|дорстен
Stockton-on-Tees	gb	astaktwn-an-tyz|di si he pan si tuo ke dun|stockton|stockton-on-tees|stokton na tizu|stokton-on-tis|stoktun on tijs|sutokkuton=on=tizu|стоктон на тизу|стоктон-он-тис|стоктън он тийс
Tan-Tan	ma	tan-tan|tantan|tantanas|тан-тан
Parma	us	barma|pama|parma|parma awhayw|парма
Miabi	cd	miabi
Drobeta-Turnu Severin	ro	atla drwbyta trnw|de luo bei ta-sai wei lin bao|deulobetatuleunusebelin|dirobeta-turinu severini|dor beta-thur nu se weri n|drabeta-turnu-severyn|drobeta|drobeta - turnu severin|drobeta turnu severin|drobeta turnu-severin|drobeta-turnu sebherina|drobeta-turnu severin|drobeta-turnu severina|drobeta-turnu severinas|drobeta-turnu-severin|drobita-turanu severina|drubeta|drwbta-twrnw swryn|drwbth-twrnw sbryn|drwbyta twrnw syfryn|drwbyta twrnw syfyryn|drwbyta-twrnw sywyryn|ntrompeta-tournou severin|szoerenyvar|szörényvár|turnu severin|turnul severin|драбета-турну-северын|дробета - турну северин|дробета-турну северин|дробета-турну-северин|дробета-турну-северін
New Rochelle	us	n'ju-roshel'|n'ju-roshell|new rochelle|nju roshel|njuroshel|nouvelle-rochelle|nueva rochelle|nyulosyel|nyurosheru|nyw rashl nywywrk|nyw rwchyl nywyark|nyw rwsl|nyw rwtshyl|xin luo xie er|нью-рошелл|нью-рошель|нюрошел|њу рошел
San José Pinula	gt	san jose pinula|san josé pinula
Paco	ph	paco|poco
Kottagūdem	in	kothagudem|kottagudem|kottagūdem
Lynchburg	us	campbell court house|lin qi bao|linchberg|linchburg|linchibeogeu|lynchbrg wrjynya|lynchbrg wyrjynya|lynchburg|lynchs ferry|lynchs warehouse|lynshbrgh|rinchibagu|линчберг|линчбург|линчбърг
Lelystad	nl	lai li si ta de|leli satada|lelisitadi|lelistad|lelistada|lelistaida|lelystad|lylystad|rerisutatto|лелистад
Medford	us	mdfwd awrgn|mdpwrd|medeupeodeu|medford|medofodo|mei de fu|mydfwrd|медфорд
Zrenjanin	rs	bchkrk|bechkerek|becicherecu mare|becicherecul mare|beckerek|becskerek|betschkerek|beçkerek|ci lei ni ya ning|gross-betschkerek|jeulenyanin|nagybecskerek|petrovgrad|veliki beckerek|veliki bečkerek|zrenanin|zrenianin|zrenianinas|zrenjanin|zrenjanin-grad|zrnjanyn|zrynyann|zrynyanyn|zurenyanin|бечкерек|зренянин|зрењанин
Deerfield Beach	us	deerfield|deerfield beach|di er fei er de hai tan|diafirudo|dirfild bicas|dirfild bich|dirfild bičas|dirfild-bich|dyaraphilda bica|dyrfyld bych flwryda|dyrfyld bytsh|dyrpyld byz'|ntirfilnt bits|дирфилд бич|дирфилд-бич|дірфілд-біч
Songlou	cn	songlou
Pongch’ŏn-ŭp	kp	onjong-ni|onjŏng-ni|onsei-ri|p'yongch'on|p'yongch'on-up|pongch'on|pongch'on-up|pongch’ŏn|pongch’ŏn-ŭp|p’yŏngch’ŏn|p’yŏngch’ŏn-ŭp
Bella Vista	ar	b. vista|bella vista|buena vista
San Francisco	ph	san francisco
Lerdo	mx	ciudad lerdo|lerdo
Taixing	cn	t'ai-hsing|t'ai-hsing-ch'eng|t'ai-hsing-chen|t'ai-hsing-hsien|tai xing|tai xing shi|tai xing zhen|taihing|taishing|taixing|taixing shi|taixing zhen|t’ai-hsing|t’ai-hsing-chen|t’ai-hsing-ch’eng|t’ai-hsing-hsien
Genteng	id	genteng|genteng-kulon
Kidapawan	ph	kadapawan|kidapavan|kidapawan|kidapawan lakanbalen|kota kidapawan|kydapawan|кидапаван
Bolenge	cd	bolenge|bolongi
Amstelveen	nl	a mu si te er fen|amseutelbein|amstelveen|amstelven|amstelveyn|amstelvin|amusuterufen|nieuwer amstel|амстелвен|амстелвин
Sathorn	th	sathorn
Bende	ng	bende
Sylmar	us	rancho cascades|sylmar
Kropotkin	ru	ke lu pao te jin|krapotkin|kropotkin|kropotkin i krasnodar kraj|kropotkine|krwbwtkyn|krwptkyn krasnwdar|krwpwtkn|romanovskiy khutor|крапоткін|кропоткин|кропоткин балһсн|кропоткін
Itumbiara	br	itsunbiara|itumabiraara|itumbiara|paranaiba|paranaíba|santa rita|santa rita do paranahyba|santa rita do paranaib|santa rita do paranaiba|santa rita do paranaiha|santa rita do paranaíba|yi tong bi ya la|итумбиара
Polotsk	by	bo luo ci ke|podolsk|polack|polatsk|polazk|pollacheukeu|poloc'k|polock|polocka|polockas|polot'sku|polotia|polotk|polotsk|polozk|poloțk|poratsuku|potolsk|połack|połock|pòlatsk|pólatsk|полацк|полотьскъ|полоцк|полоцьк
Calarcá	co	calarca|calarcá
Oke Mesi	ng	oke mesi|oke messi|oke-mesi
Kimpese	cd	kimpese|kimpesse
Khrustalnyi	ua	hrusztalnij|khrustal'nij|khrustal'nyy|khrustalnyi|khrustal’nyy|krasni luc|krasni luč|krasnij luch|krasniluch|krasny luch|krasnyi luch|krasnyj luch|krasnyy luch|krassntjlutsch|krasznij lucs|красний луч|красный луч|хрустальний
Kafanchan	ng	kafachan|kafanchan|kafanchan junction|kajanchan
Edfu	eg	adfw|ai de fu|apollinopolis magna|apollonopolis magna|edeupu|edfo|edfou|edfu|edfw|edfó|edfú|edofu|ehdfu|entfou|idfu|idfu bahari|idfu bahri|idfu baḥari|idfū|idfū baḩri|édfw|едфу|идфу|эдфу
Pleasanton	us	alisal|blysantwn|peullejeonteon|pleasanton|pleasonton|plezantn|plezanton|plijentatana|plyzantwn kalyfrnya|pu lai sen dun|плезантон|плезантън
Saint-Léonard	ca	saint-leonard|saint-léonard
Tangjiazhuang	cn	t'ang-chia-chuang|t'ang-chia-chuang-tzu|tang jia zhuang|tangjiazhuang|tangkiachwang|t’ang-chia-chuang|t’ang-chia-chuang-tzu
São Roque	br	sao roque|são roque
Shadrinsk	ru	chadrinsk|sadrinsk|sadrinszk|schadrinsk|sha de lin si ke|shadrin|shadrins'k|shadrinsk|shadrnsk|shadrnysk|shadrynsk|sjadrinsk|syadeulinseukeu|ŝadrinsk|šadrinsk|șadrinsk|шадрин|шадринск|шадринськ|шадрынск
Willowdale	ca	willowdale
Talagang	pk	talagang
Huehuetenango	gt	huehuetenangas|huehuetenango|ue-uetenang-go|uehuehtenango|ueuetenango|wei wei te nan ge|уеуетенанго|уэуэтенанго
Dosso	ne	daso|dos'so|dosco|doso|dosso|dwsw|досco|досcо|доссо
Bang Sue subdistrict	th	bang sue subdistrict
Lüdenscheid	de	leudenscheid|lidenshajd|liudolvescetha|ljudenshajd|lu deng sha yi de|ludenscheid|luedenscheid|luensche|lwdnshayd|lüdenscheid|lünsche|лиденшајд|люденшайд
Zarzis	tn	dzardzis|dzsardzsisz|dzsardzsísz|dżardżis|jaleujiseu|jarjis|jarjīs|jie er ji si|jrjys|zarujisu|zarzia|zarzis|zerzis|зарзис|зарзіс
Phuket	th	amphoe muang phuket|bhuket|bu ji shi|changwat phuket|fwkt|fwkyt|phuket|phuketa|phuketas|pkhuket|pu ji shi|pukes|puketo|pukkes|pukkit|pwqt|pxuket|tesaban'nakon・puketto|thesbal nkhr phuket|tongka|tongkah|пхукет
Kahna Nau	pk	kahana na'o|kahna|kahna nau|khana|khāna|kāhna
Tefé	br	ega|tefe|teffe|teffé|tefé
Sant Cugat del Vallès	es	sant cugat|sant cugat del valles|sant cugat del vallès
Nawābganj	in	nawabgang|nawabganj|nawābganj
Gedangan	id	gedangan
Cyberjaya	my	ciberjaya|cyberjaya|sai cheng|saibajaya|saibeojaya|saybercaya|sibexr ca ya
Yanta	cn	hsin|hsin-hsien|hsin-hsien-ch'eng|hsin-hsien-ch’eng|shen-hsien|shenxian|sinhsien|yan ta|yanta
Belmont Cragin	us	belmont cragin
Bwizibwera	ug	bwizibwera
Brooklyn Park	us	beulukeullinpakeu|brooklyn park|bruklin park|bruklin-park|brwkln bark|brwklyn park|bu lu ke lin pa ke|burukkurinpaku|city of brooklyn park|бруклин парк|бруклин-парк|бруклін-парк
Gueckedou	gn	gueckedou|guekedou|guéckédou|guékédou
Gokak	in	gokak|gokāk|гокак
Ceará-Mirim	br	ceara-mirim|ceará-mirim|vila nova de estremoz
Mamou	gn	mamou
Tīkamgarh	in	tikamgarh|tīkamgarh
Zhuangyuan	cn	ch'i-hsia|ch'i-hsia-hsien|ch’i-hsia|ch’i-hsia-hsien|qi xia shi|qixia|qixia shi|tsisia|zhuang yuan|zhuangyuan
Ikom	ng	ikom
Arakkonam	in	arakkonam|arkonam
Wuyang	cn	wu-yang-chi|wuyang
Kashihara	jp	bai yuan|kashihara|kashiharacho|kashiharachō|kashiwabara|kashiwara
Xiongzhou	cn	namyung|nan-hsiung|nan-hsiung-hsien|nanxiong|nanyung-hsien|xiong zhou|xiongzhou
Chaigou	cn	ch'ai-kou|chaigou|chaikouchi|ch’ai-kou
Būmahen	ir	bum hend|bum-e hen|bumahen|bumahind|bumehen|bwm hind|bwmhn|bwmi hin|būm hend|būm-e hen|būmahen|būmehen
Matão	br	matao|mattao|mattão|matão
Ponorogo	id	panaraga|ponogoro|ponorogo
Agulu	ng	agulu
Arāria	in	araria|ararija|arariya|ararya|arāria|арария
Netrakona	bd	netirakwena|netorakona|netrakona|ntrkwna|nytrkwna|satpai|sātpāi|нетракона
Goodyear	us	egypt|ghwdyyr|goodyear|goodyear farms|gudayara|guddoiya|gudier|gudir|gudiur|gudjer|gwdyr aryzwna|jia nian|гудиер|гудиър|гудїр|гудјер
Kaambooni	so	chiambone|chiamboni|kaambooni|kamboni|kiamboni|kiyambooni|raas jumbo|raas-kaambooni
Alfenas	br	a er fei na si|alaphenasa|alfenas|алфенас
Catanzaro	it	catanzara|catanzaro|catanzaru|katancaro|katanchalo|katandzaro|katantsuaro|katanzaro|катандзаро|катанзаро|катанцаро
Prince George	ca	bryns jwrj|peulinseujoji|phrins cxrc|prince george|prins dzordz|prins-dzhordzh|prns jrj brytysh klmbya|pryns gwrg|qiao zhi wang zi cheng|принс џорџ|принс-джордж|прінс-джордж
Mossel Bay	za	mo sai er bei|mossel bay|mossel-bej|mosselbaai|mosul bej|teluk mossel|моссел-бей|мосъл бей
Nakatsugawa	jp	na ka sung a wa|nakacugava|nakasseugawa si|nakatsu|nakatsugava|nakatsugawa|nakatswgawa gyfw|nakatswghawa ghyfw|nakatugawa-chhi|nakatugawa-chhī|zhong jin chuan|zhong jin chuan shi|накатсугава|накацугава|накацуґава
New Westminster	ca	n'ju-uehstminster|new westminister|new westminster|nju vestminster|nyuuesutominsuta|nyuweseuteuminseuteo|nyw wstmynstr|nyw wystmynystr|xin wei si min si te|xin xi min|нью-уэстминстер|њу вестминстер
Kennewick	us	dell haven|ken na wei ke|keneowig|kenevik|keniuik|keniuikku|kennevik|kennewick|kn wyk washyngtn|kynwk|kynwyk|кеневик|кениуик|кенневик|кенневік
Marburg an der Lahn	de	marbourg|marburg|marburg an der lahn|marburgo|marmpournk|maruburuku|марбург
Bistriţa	ro	beszterce|besztercze|bisatritasa|bisitiritesa|bistrica|bistrisa|bistrita|bistritasa|bistritsa|bistritz|bistritza|bistriţa|bistrița|bisutoritsua|bstrtsa|bystrytsa|бистрица|бістріца
Cẩm Lệ	vn	cam le|cẩm lệ
Xinzhou	cn	hsin-chou|hsin-chou-chen|sinchow|xinzhou
Shitanjing	cn	shih-t'an-ching|shih-t’an-ching|shitanjing
Coffs Harbour	au	bndr kafs|coffs harbour|kafs harbr|kaphasa harabara|kaphs harbar|kaps harpar|ke fu si gang|khxff har bexr|kofs charmpor|kofs harbor|kofs harboras|kofs kharbor|kofs-garbor|kofs-kharbar|kofs-kharbor|kofsa harbara|kofsharbora|kofshārbora|kopeuseuhabeo|kophsa harbara|kwfs harbwr|кофс харбор|кофс-гарбор|кофс-харбар|кофс-харбор
Chiang Rai	th	amphoe chiang rai|amphoe muang chiang rai|chang rai|changwat chiang rai|changwat muang chiang rai|changwat muang jieng rai|cheiyngray|chiang rai|chiang-rai|chianglai|chiangraj|chiengrai|chienrai|chyang ray|chyang rayy|ci'anga ra'i|ci'enga raya|cian ray|ciangrajus|ciyam ra'i|cziang raj|jieng rai|muang chiang rai|muang chieng rai|muang jieng rai|mueang chiang rai|propinsi chiang rai|qing lai|thanh pho chiang rai|thesbal nkhr cheiyngray|thành phố chiang rai|xieng rai|çian ray|čiangrajus|чианграй|чіанг-раї
Deurne	be	deurne
Sagaing	mm	sagaing|sagajn|sagang|sitkaing|сагайн
Koch Bihār	in	cooch behar|koch bihar|koch bihār|kuch bihar|kuch bihār
Mooka	jp	moka|moka si|moka-chhi|moka-chhī|mooka|mwka|mwka twchygy|mōka|zhen gang|zhen gang shi|мока|моока
Tumen	cn	t'u-men-chan|t'u-men-shih|tjumenskij|tu men|tumen|t’u-men-chan|t’u-men-shih|тюменский
Natori-shi	jp	ming qu|natori|natori-shi
Avilés	es	a wei lai si|abilleseu|abiresu|abyls|afylys|aviles|avilesas|avileso|avilés|awyls|авилес|авілес
Três Lagoas	br	lagoas|tres lagoas|tres-lagoas|tresa lagoyasa|trys laghwas|três lagoas|трес-лагоас
Armant	eg	armanat|armant|armant gharb|armnt|ermont|hermonthis|hermōnthis
Kharakvasla	in	khadakvaslal|khadakwasla|khandakwalsa|kharakvasla|kirkee cantonment
Gualeguaychú	ar	gavelegava'icu|gu'elegu'ayacu|gua lai gua yi qiu|gualeguaichu|gualeguaicu|gualeguaiču|gualeguajchu|gualeguaychu|gualeguaychú|guareguaichu|guyaleguya'icu|gwalegwayicu|gwalgwaychw|gwalygwayychw|jywlyjyashw antry ryws|гуалегуайчу
Thanhlyin	mm	syriam|thanhlyin
Isiolo	ke	isiolo|исиоло
Vyborg	ru	biboleukeu|fybwrgh|viborg|viborga|viborgas|viborgi|viburgum|viiburi|viipuri|vimpornk|vioborg|vipuri|vuiborugu|vybarg|vyborg|vyborg osh|vyborgas|vyborge|víborg|víobórg|vîborg|wei bao|wiborg|wyborg|wybwrg|виборг|виипури|випури|выбарг|выборг|выборг ош|выборге|вꙑборгъ
Alameda	us	a la mi da|aelleomida|alamda kalyfrnya|alameda|alamida|alaminta|alamyda|arameda|аламеда|аламида
Palencia	es	balnthya|liste del villagies locata in palencia|pa lun xi ya|palencia|palencio|palensija|palentzia|pallantia|pallensia|palnsya|palència|paléncia|palência|parenshia|паленсия|паленсија|паленсія
Curepipe	mu	curepipe|ju er pi pu|k'jurpajp|kiurpipas|kjurpajp|kjurpip|kulepipe|kur pip|kwrybyb|kyurupippu|кьюрпайп|кюрпип|кјурпајп
Arona	es	a luo na|aron|arona|arona pa tenerife|arona på tenerife|arwna asbanya|арон|арона
Danané	ci	danane|danané|fort hittos|данане
Waliso	et	chitu|ghion|gion|giyon|guyon|ualiso|uoliso|uolisò|waliso|walliso|walso|weliso|welso|welīso|woliso|wolisso|wolliso
Tupi	ph	tupi
São João del Rei	br	sa'o joya'o dela re'i|san-zhuan-del-rej|sangjoangjiulei|sao joao del rei|sao joao del-rei|sao jose del rey|sheng ruo ang-de lei|são josé del rey|são joão del rei|são joão del-rei|сан-жуан-дел-рей
Qinggang	cn	da zi hao|dazihao|qing gang|qing gang jie dao|qinggang|qinggang jiedao
Hengbei	cn	heng-p'o|heng-p'o-hsu|heng-pei|heng-pei-hsu|heng-pei-hsü|heng-p’o|heng-p’o-hsü|hengbei
Honjō	jp	ben zhuang|ben zhuang shi|hondyo|honjo|honjo si|honjō|honzyo-chhi|honzyô-chhī|hwnjw|hwnjw saytama|khondz'o|khondzjo|хондзьо|хондзё|ҳонҷо
Bhadohi	in	ba duo xi|bhadohi|bhadohī|bhanadohi
Torrent	es	torrent|torrente
Circoiscrizione I	it	circoiscrizione i|torino i
Lins	br	albuquerque lins|lin si|lingseu|lins|linsa|rinsu|линс
Carlisle	gb	caerliwelydd|carliolum|carlisle|cathair luail|ka lai er|kallail|karairu|karlail|karlailas|karlajl|karlayl|karlayl kambrya|kharlil|luel|карлайл|карлајл
Town 'n' Country	us	cheng shi yu xiang cun|ta'una 'ena' kantri|taun-n-kantri|tawn an kantry|tawn an kantry flwryda|town 'n' country|town n country|таун-н-кантри|таун-н-кантрі
Bellflower	us	bei er fu lao er|belaphlavara|belflauer|belflauur|bellflauehr|bellflaver|bellflower|belpeullawo|berufurawa|blflawr kalyfrnya|bylflawr kylyfwrnya|bylflawyr|somerset|беллфлавер|беллфлауэр|белфлауер|белфлауър
Kőbánya	hu	bu da pei si di shi qu|budapest x. keruelete|budapest x. kerülete|budapesti x rajoon|budimpeshta x okrug|kobanya|kőbánya|quan x|quận x|будимпешта x округ
Kātoya	in	katoya|katwa|kātoya
Yishan	cn	yishan
Youhao	cn	you hao|you hao jie dao|you hao qu|youhao|youhao jiedao|youhao qu|yu-hao
Joensuu	fi	joehnsu|joehnsu osh|joehnsuu|joensu|joensuu|joensuu linn|joensū|jogensu|jovensuu|jwynsw|ostia carelorum|yoensu|yue en su|ywynsw|йоенсуу|йоэнсу ош|йоэнсуу|ёэнсу|јоенсу
Medininagar	in	da er tong ge a en jie|da tong ga ni|daltan ganj|daltanaganja|daltanaganjanagaram|daltenaganja|daltenganj|daltong-ganjeu|daltongandzh|daltonganj|daltongganj|darutonganji|dolataganja|dāltenganj|medininagar|medininagara|mydynyngar|talttonkan|далтонгандж
Wāshīm	in	basim|băsim|washim|wāshīm
Reutov	ru	lie wu tuo fu|reoutov|reutov|reutova|reutovas|reutovo|reutow|rieutow|rjeutov|rjeutow|rywtwf|réutov|реутов|реутов балһсн|рјеутов
Bagbera	in	bagbera
Savarkundla	in	savarkundla
Bandar-e Emam Khomeyni	ir	bandaleueemamhomeini|bandar imam|bandar imam khomeini|bandar jomeiny|bandar sahpur|bandar shahpur|bandar šâhpur|bandar-e chomejni|bandar-e emam khomeyni|bandar-e homeini|bandar-e imam chomeini|bandar-e shahpur|bandara-e-imama khumeyani|bandare chomeinis|bandare emm xomeyni|bandare・emamu・homeini|bender imam humeyni|bender-imam-khomejni|bender-khomejni|bndr amam khmyny|bndramam khmyny|bəndər imam xomeyni|huo mei ni gang|бендер-хомейни|бендер-імам-хомейні
Toyooka	jp	doyooka si|feng gang shi|li gang|li gang shi|tojoka|tojooka|toyo'oka|toyooka|toyooka-chhi|toyooka-chhī|twywawka hywgw|twywka|тойока|тоёока
Putatan	my	kampong putatan|putatan|putatan station
Chino Hills	us	chino hills
Bang Kruai	th	amphoe bang kruai|amphoe bang yai|ban bang yai|bang krai|bang kruai|bang yai|bangkrwy
Denov	uz	dehnan|dehnav|denan|denau|denov|denow|deynau|dh nw|денов
Bloomington	us	beullumingteon|blooming grove|bloomington|blumingatana|blumingtana|blumington|blumingtona|blumingtun|blumintana|blwmnjtwn|blwmyngtwn|blūmingtona|bu lu ming dun|buruminton|keg grove|блумингтон|блумингтън|блумінгтон
Basoda	in	basoda|bāsoda
Santa Cruz del Quiché	gt	santa cruz del quiche|santa cruz del quiché|santa-krus-del'-kiche|санта-крус-дель-киче
Daura	ng	daura
Al Ḩayy	iq	al hai|al hay|al hayy|al ḩayy|al'-khaja|alhy|kut al hai|аль-хая
Bamban	ph	bamban
Pingyi	cn	p'ing-i|p'ing-i-chen|p'ing-i-chi|pingyi|p’ing-i|p’ing-i-chen|p’ing-i-chi|ta-p'ing-i|ta-p’ing-i
Southall	gb	sa'uthala|sa'uthola|sawthal|shao suo er|southall
Budapest XVII. kerület	hu	budapest xvii. keruelet|budapest xvii. kerület|rakosmente|rákosmente
Mogi Mirim	br	mo ji mi lin|mogi mirim|mogi-mirim|mogy-mirim|moji-mirim|moji-mirima|mozhi-mirin|можи-мирин
Wulong	cn	wu long|wulong|wǔlóng
Valvedditturai	lk	falftythwry|valavetithura'i|valvedditturai|valvediturai|valvettithurai|valvettitturai|valvettiturai|valvettitureyi|valveṭṭittuṟai|valveṭṭitureyi|vuerivuchittofurai|wa er wei ti tu lai|валведитураи
Rheinhausen	de	rheinhausen
Linping	cn	lin ping|lin ping zhen|lin-p'ing-chen|lin-p’ing-chen|linping|linpingzhen|yu-hang hsien|yuhang|yü-hang hsien
Huai Khwang	th	huai khwang|hwykhwang
Sirs al Layyānah	eg	sers el-liyaneh|sers el-liyâneh|sirs al layyan|sirs al layyanah|sirs al layyānah|sirs al-liyyan|sirs el laiana|sirs el laiyana|sirs el laiyāna|sirs el-laiyan|sirs el-laiyân|srs allyant
Ilioúpoli	gr	ilioupoli|ilioúpoli
San Juan	pe	san juan|san juan de miraflores
Zahlé	lb	jahale|jaheulle|sahla|zachle|zahale|zahile|zahla|zahlah|zahle|zahleh|zahlé|zahlė|zakhla|zakhle|zare|zaḩlah|zha he lei|zhlh|zhlh lbnan|zhlt|zəhlə|захла|захле
Daet	ph	daet|dayt kamarynz shmaly|дает
Daugavpils	lv	borisoglebsk|da'ugabhapilasa|dagavapilasa|dagawpls|daugafupirusu|daugapeupilseu|daugaupil|daugaupils|daugaupilsa|daugavpils|daugawpils|daugpelis|daugpilis|daugpils|daugpiļs|daugpėlis|dawghafbyls|dogavapilsa|duenaburg|duneburgum|dvinograd|dvinopol|dvinsk|dwgapyls|dwinsk|dyneburg|dzwinow|dünaburg|dźwinów|nevgin|ntaounkavpils|tao ge fu pi er si|vaeinaenlinna|vaeinalinn|väinalinn|väinänlinna|борисоглебск|даугавпилс|даугавпілс|даугаупил|дауґавпілс|даўгаўпілс|двиноград|двинопољ|двинск|невгин
Blue Mountains	au	blue mountains
Rugby	gb	la ge bi|leogbi|ragbi|ragubi|rajby|rakbi|rakpi|rugby|rugby i warwickshire|рагби
Alafaya	us	alafaya
Kashiba	jp	gasiba si|kashiba|kashyba|kashyba nara|kasiba|kasiba-chhi|kasiba-chhī|kasyiba|kaŝiba|kha chiba|xiang zhi|xiang zhi shi|касиба|касіба|кашиба
Vanadzor	am	banajoleu|bhanadajora|böyük qarakilsə|gharak'ilisa|gharak’ilisa|karakhs|karakilis|karaklis|kirovakan|kirowakan|korovakan|martunakan|martunasen|martunashen|mec garagilise|mec karakilisa|mets karakilisa|vanadazora|vanadzor|vanadzora|vanadzoras|vanadzori|vanajor|vanantzor|vuanazoru|wa na zuo er|wanadsor|wanadzor|wanadzwr|wnadyzwr|wndzwr|ванадзор|караклис|кировакан|мартунакан|мартунашен|мец каракилиса
Kouvola	fi	ke wo la|koubolla|kouvol|kouvola|kouvola linn|kouvuora|kovvola|kwfwla|kwwla|kwwwwla|коввола|коувола
Donggongon	my	dong gong an|donggongon|dongongon|донгонгон
Szombathely	hu	sabaria|sambotel|savaria|smbathy|som bxt he|sombatgej|sombathejus|sombathel|sombathelj|sombathėjus|sombatkhej|sombatkhel|sombeoteuhei|sombotel|sonbatohei|song bo te hai yi|steinamanger|swmbthy|szombathely|сомбатгей|сомбатхей|сомбатхељ
Xixiang	cn	chiu-chieh|hsin-an|jiujie|pao-an|pao-an-hsien|sinon|sunon|xi xiang|xi xiang jie dao|xixiang|xixiang jiedao
Alekseyevka	ru	alekseevka|aleksejevka|alekseyevka|alekseyevo|алексеевка
Colón	pa	aspinwall|ciudad de colon|ciudad de colón|colon|colón|gao lang|ke long|kolana|kollon|kolon|kolona|kolonas|koron|kweloni|kwlwn|kwlwn panama|qwlwn|колон
Kuacjok	ss	kajok|ku'acajoka|kuacjok|kuadzhok|kuajjoku|kuajok|kuyacajoka|kwachjwk|kwacjok|kwajok|kwajwk|kwych jwk|куаджок
Matala	ao	aldeia da matala|matala|матала
Tanuku	in	ta nu ku|tanukku|tanuku|tanuku mandala|tnwkw
Gurdaspur	in	grdaspwr|gu er da si bu er|gu er da si pu er|guleudapuleu|guradasapura|gurdaspur|gurdāspur|gurudas pur|gurudasapura|gurudasapuram|gurudaspur|gurudasupuru|gwrdaspwr|krdasfwr|kurtaspur|гурдаспур
Castrop-Rauxel	de	castrop-rauxel|ka si te luo pu-lao ke sai er|kastrop-rauksel|kastrop-rauksel'|kastrwb rawksl|kastrwp-rawksl|khas thrx ph-rea seil|stadt castrop-rauxel|кастроп-рауксел|кастроп-рауксель
Marsala	it	marsala|marusara|марсала
Kizugawa	jp	kizugawa|mu jin chuan
Pakse	la	ba se|baksy|baksyh|pagse|pak se|pakase|pakse|paksh|paksé|paksė|pakuse jun|pakxe|pakxé|паксе
Tome	jp	deng mi|tome
Springdale	us	aspryngdyl arkanzas|sbrynghdl|seupeulingdeil|shiloh|springadela|springdale|springdejl|springdejl'|supuringuderu|спрингдейл|спрингдејл|спрінгдейль
Luleå	se	liuleo|ljuleo|lu lei ao|lula|lule'o|lulea|luleju|luleo|luleå|luli'a|luli'o|lulle-o|luulaja|lwlya|lwlyw|rureo|лулеа|лулео|люлео
Edattala	in	edathala|edattala
Shap Pat Heung	hk	shap pat heung
Jardim Botânico	br	jardim botanico|jardim botânico
Ciranjang-hilir	id	ciranjang-hilir|tjirandjang-hilir
Huankou	cn	huankou|luan-k'ou|luan-k'ou-chen|luan-k’ou|luan-k’ou-chen
Linkou	cn	lin kou|lin kou xian|lin-k'ou-chen|lin-k'ou-hsien|lin-k’ou-chen|lin-k’ou-hsien|linkou|linkou xian|linkow
Nchelenge	zm	en qie lun ge|nchelenge|ncherenge|ryf nshylnjy|нчеленге
Racine	us	kipikawi|la xin|leosin|port gilbert|racine|rashin|rasijn|rasin|rasinas|rasini|rasyn|rasyn wskwnsn|rysyn wyskansyn|расийн|расин|расін
Ipiales	co	ip'jales|ipiales|ipijales|ipjalesas|yi pi ya lai si|ипьялес|іпіялес
Roosendaal	nl	losendal|luo sen da er|ro sen dal|roosendaal|rosendael|rozendael|rozendal|rozendal'|rozendaru|rwsyndal|розендал|розендаль
Hakkâri	tr	akkare|chugmar|colemerik|hakari|hakkari|hakkâri|hakâri|hhakari|hkary|julamerk|khacari|khakkari|çölemerik|аккаре|хаккари|хаћари|чугмар
Ukunda	ke	ukunda|ukundu
Bauang	ph	bauang
Nikkō	jp	nik ko|nikko|nikko-chhi|nikkó|nikkô-chhī|nikkō|niko|nisko si|nykw|nykw twchygy|nyqw|ri guang|ri guang shi|никко|нікко
Hasselt	be	aslt|asselt|gasselt|ha se er te|has sel th|haselt|haseltas|haselteu|haselto|hasselt|hasseruto|khaselt|khasselt|гасселт|хаселт|хасселт
Keningau	my	gen de yao|gen de yao xian|kaningow|kengingan|kenin'gau|kenin'gav|kenin'nkaou|keninga|keninga'a'u|keninga'u|keningas|keningau|keningum|keninkavu|kheni n ko|knyngayw|konna'u|kynynghaw|kynynjaw|кенингау|кенінгау
Gateshead	gb	gai ci hei de|gateshead|gateshead-on-tyne|geicheuhedeu|geitshedas|gejtskhed|getsuheddo|gyytshd|jytshyd|гейтсхед|гејтсхед
Huangmei	cn	huang mei|huang-mei-hsien|huangmei|hwangmei|hwangmei-hsien
Campo Limpo Paulista	br	campo limpo|campo limpo paulista
